part_of_collection,budget,popularity,production_companies,release_month,release_year,revenue,runtime,spoken_languages,vote_average,vote_count,animation department,art department,camera and electrical department,cast,casting department,costume department,distributors,editorial department,music department,rating,visual effects,votes,genre,overview_length,tagline_length,plot_length,plot_outline_length,mpaa_rating_text_length,id,mpaa_rating_NR,mpaa_rating_PG,mpaa_rating_PG-13,mpaa_rating_R,overview_cluster_0,overview_cluster_1,overview_cluster_2,overview_cluster_3,overview_cluster_4,overview_cluster_5,overview_cluster_6,tagline_cluster_0,tagline_cluster_1,tagline_cluster_2,tagline_cluster_3,tagline_cluster_4,plot_cluster_0,plot_cluster_1,plot_cluster_2,plot_cluster_3,plot_cluster_4,plot_cluster_5,plot_cluster_6,plot_cluster_7,plot_cluster_8,plot_cluster_9,plot outline_cluster_0,plot outline_cluster_1,plot outline_cluster_2,plot outline_cluster_3,plot outline_cluster_4,plot outline_cluster_5,plot outline_cluster_6,plot outline_cluster_7,plot outline_cluster_8,plot outline_cluster_9,mpaa_rating_text_cluster_0,mpaa_rating_text_cluster_1,mpaa_rating_text_cluster_2,mpaa_rating_text_cluster_3,mpaa_rating_text_cluster_4,mpaa_rating_text_cluster_5,mpaa_rating_text_cluster_6,mpaa_rating_text_cluster_7,mpaa_rating_text_cluster_8,mpaa_rating_text_cluster_9,poster_path,pp
False,5000000,0.706525,5,9,1992,1862805,139.0,2,6.9,90,0.0,8.0,14.0,28.0,4.0,3.0,18.0,4.0,5.0,7.1,0.0,27134.0,Drama - Thriller,396,41,631,123,54,10497,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10497,poster_images/10497-Bitter Moon.jpg
False,0,0.188003,0,10,2006,0,94.0,1,4.0,24,0.0,5.0,17.0,21.0,0.0,1.0,7.0,2.0,1.0,4.7,1.0,5300.0,Horror,255,33,255,223,89,15422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15422,poster_images/15422-Dark Ride.jpg
False,12000000,0.786107,2,12,1981,40716963,116.0,2,6.8,38,0.0,6.0,8.0,44.0,0.0,2.0,23.0,2.0,3.0,6.9,0.0,9673.0,Drama - Thriller,252,155,753,145,0,19429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19429,poster_images/19429-Absence of Malice.jpg
False,10000000,1.058247,1,4,1989,7825000,96.0,2,6.6,137,0.0,55.0,36.0,12.0,1.0,5.0,23.0,6.0,0.0,6.8,1.0,30542.0,Horror,204,41,204,144,0,10493,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10493,poster_images/10493-Dead Calm.jpg
False,0,0.813159,2,2,2010,3065860,93.0,1,5.9,465,0.0,9.0,25.0,16.0,4.0,2.0,28.0,2.0,11.0,6.2,16.0,55518.0,Thriller,146,28,640,143,35,44363,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44363,poster_images/44363-Frozen.jpg
False,0,0.172501,0,4,2013,0,84.0,1,4.5,9,17.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,4.8,5.0,683.0,Comedy,527,0,547,125,59,184322,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184322,poster_images/184322-Cheech & Chong's Animated Movie.jpg
False,0,0.274267,1,8,2010,0,49.0,4,7.0,5,48.0,23.0,0.0,11.0,0.0,0.0,3.0,3.0,3.0,6.6,2.0,910.0,Family,152,0,520,228,0,43956,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43956,poster_images/43956-Tom and Jerry Meet Sherlock Holmes.jpg
False,0,0.816622,4,9,1991,221295,99.0,1,6.0,12,0.0,10.0,18.0,36.0,2.0,4.0,17.0,2.0,3.0,6.5,1.0,2660.0,Drama - Thriller,432,58,510,146,57,26850,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26850,poster_images/26850-Under Suspicion.jpg
False,0,0.85229,1,6,1985,37803872,110.0,1,5.9,106,0.0,26.0,22.0,46.0,1.0,3.0,18.0,5.0,5.0,6.3,1.0,28961.0,Drama - Romance,919,23,2073,65,0,11557,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11557,poster_images/11557-St. Elmo's Fire.jpg
True,12000000,0.256567,1,4,2002,75781642,102.0,1,6.1,111,0.0,22.0,30.0,63.0,6.0,3.0,12.0,8.0,20.0,6.3,2.0,23299.0,Comedy - Drama,358,28,963,53,50,10611,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10611,poster_images/10611-Barbershop.jpg
True,98000000,2.776754,3,4,2001,433013274,130.0,2,5.9,1696,6.0,53.0,58.0,25.0,6.0,11.0,40.0,13.0,17.0,6.3,211.0,257077.0,Thriller,327,99,594,133,53,1734,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734,poster_images/1734-The Mummy Returns.jpg
False,30000000,1.27898,1,2,2000,45554533,77.0,1,6.3,113,305.0,25.0,1.0,11.0,2.0,0.0,12.0,21.0,28.0,6.3,68.0,13908.0,Family,355,0,69,69,0,15655,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15655,poster_images/15655-The Tigger Movie.jpg
False,0,0.198234,1,4,1991,0,107.0,1,6.3,14,0.0,6.0,14.0,29.0,6.0,5.0,13.0,3.0,7.0,7.0,1.0,3984.0,Comedy - Romance,145,0,1869,119,0,17990,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17990,poster_images/17990-Impromptu.jpg
False,3000000,0.510107,0,2,2013,0,90.0,1,2.9,17,0.0,7.0,13.0,61.0,1.0,2.0,11.0,7.0,2.0,2.2,8.0,1548.0,Action,250,0,248,233,0,172767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172767,poster_images/172767-500 MPH Storm.jpg
False,0,0.662341,3,1,2007,10597734,93.0,3,4.6,38,1.0,19.0,37.0,31.0,3.0,4.0,23.0,11.0,9.0,4.7,66.0,11425.0,Action,172,73,366,172,55,4283,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4283,poster_images/4283-Primeval.jpg
False,0,0.248653,4,1,1990,1244381,107.0,1,6.0,16,0.0,6.0,12.0,12.0,0.0,2.0,12.0,5.0,1.0,6.4,0.0,3312.0,Thriller,71,32,672,119,32,41925,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41925,poster_images/41925-The Comfort of Strangers.jpg
False,24000000,2.370778,2,7,1991,83531958,120.0,1,6.8,645,0.0,22.0,36.0,53.0,5.0,4.0,39.0,10.0,14.0,7.2,4.0,119554.0,Thriller,341,70,433,80,35,1089,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1089,poster_images/1089-Point Break.jpg
False,800000,1.518518,2,9,2009,867714,100.0,1,6.5,140,0.0,5.0,10.0,3.0,2.0,1.0,27.0,6.0,17.0,6.8,11.0,21571.0,Thriller,159,21,324,159,61,38542,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38542,poster_images/38542-The Disappearance of Alice Creed.jpg
False,0,0.522359,1,9,2003,0,81.0,1,6.3,110,8.0,1.0,0.0,20.0,0.0,0.0,10.0,0.0,4.0,6.3,25.0,2783.0,Family,307,0,307,128,0,15016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15016,poster_images/15016-Barbie of Swan Lake.jpg
False,0,0.174794,0,2,2012,0,120.0,1,7.5,16,0.0,0.0,7.0,9.0,0.0,0.0,2.0,0.0,3.0,7.1,0.0,1652.0,Drama - Romance,636,38,605,130,0,88920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88920,poster_images/88920-Love Never Dies.jpg
True,3500000,0.947218,1,4,1995,28215918,91.0,1,7.0,408,0.0,69.0,41.0,28.0,4.0,6.0,15.0,3.0,20.0,7.3,0.0,79278.0,Comedy - Drama,145,50,274,224,62,10634,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10634,poster_images/10634-Friday.jpg
True,0,0.351819,4,3,1973,0,94.0,0,6.2,74,77.0,3.0,6.0,27.0,0.0,0.0,31.0,4.0,7.0,6.9,0.0,14047.0,Family,229,73,622,116,0,15171,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15171,poster_images/15171-Charlotte's Web.jpg
False,5115000,0.557756,1,8,1966,12000000,100.0,1,6.7,83,0.0,1.0,0.0,16.0,0.0,0.0,15.0,0.0,10.0,6.8,5.0,13759.0,Action,325,79,442,216,33,2161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161,poster_images/2161-Fantastic Voyage.jpg
False,0,0.160129,2,4,2009,0,92.0,1,5.0,5,0.0,13.0,21.0,28.0,3.0,2.0,11.0,6.0,4.0,5.5,2.0,514.0,Family,656,0,656,236,40,157763,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157763,poster_images/157763-Amazing Racer.jpg
False,200000000,1.765277,2,11,2009,325233863,96.0,1,6.6,797,47.0,63.0,21.0,47.0,6.0,9.0,27.0,15.0,19.0,6.8,329.0,78778.0,Drama,381,18,381,176,26,17979,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17979,poster_images/17979-A Christmas Carol.jpg
False,0,0.493848,1,2,2014,0,95.0,2,4.3,8,0.0,0.0,4.0,24.0,0.0,0.0,4.0,0.0,0.0,5.2,0.0,828.0,Thriller,252,74,568,225,0,164286,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164286,poster_images/164286-Down and Dangerous.jpg
False,4500000,0.4096,2,6,1956,10400000,116.0,1,6.9,76,0.0,3.0,16.0,26.0,0.0,1.0,22.0,1.0,2.0,7.4,2.0,14045.0,Drama,372,79,436,137,0,10339,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10339,poster_images/10339-Moby Dick.jpg
False,45000000,0.353218,2,6,1994,0,123.0,2,5.1,28,0.0,41.0,33.0,74.0,3.0,2.0,14.0,11.0,24.0,5.2,7.0,9943.0,Comedy - Romance,842,33,802,147,42,10879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10879,poster_images/10879-I Love Trouble.jpg
False,0,0.240231,6,9,2001,0,106.0,1,5.7,10,0.0,7.0,17.0,37.0,1.0,2.0,21.0,5.0,11.0,6.7,1.0,3761.0,Drama - Romance,206,0,1008,206,27,15720,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15720,poster_images/15720-The Man from Elysian Fields.jpg
True,0,0.268561,2,1,1960,0,85.0,1,6.3,42,0.0,4.0,3.0,21.0,0.0,1.0,13.0,1.0,1.0,6.8,0.0,4812.0,Horror,310,50,310,157,0,23220,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23220,poster_images/23220-The Brides of Dracula.jpg
False,0,1.036972,3,2,2014,56574,108.0,1,5.2,118,0.0,94.0,166.0,20.0,6.0,10.0,22.0,17.0,17.0,5.3,20.0,13928.0,Drama - Thriller,98,21,299,126,37,242076,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,242076,poster_images/242076-The Bag Man.jpg
False,12000000,0.482315,6,11,2007,5285197,94.0,1,5.6,44,0.0,57.0,83.0,30.0,3.0,8.0,16.0,20.0,9.0,5.8,68.0,7998.0,Drama - Thriller,307,103,441,103,19,14397,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14397,poster_images/14397-Whisper.jpg
False,30000000,1.643501,2,12,2002,105834556,125.0,1,6.7,291,0.0,28.0,38.0,37.0,5.0,8.0,31.0,9.0,12.0,7.2,7.0,110421.0,Comedy - Drama,506,15,398,146,30,2755,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2755,poster_images/2755-About Schmidt.jpg
False,1350000,0.861828,5,3,1998,3897569,105.0,1,7.4,1401,0.0,13.0,11.0,44.0,2.0,2.0,33.0,4.0,6.0,8.2,4.0,436997.0,Comedy,232,35,431,239,63,100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,"poster_images/100-Lock, Stock and Two Smoking Barrels.jpg"
True,30000000,1.44633,4,11,2008,108979549,104.0,5,5.9,885,1.0,29.0,43.0,39.0,3.0,4.0,38.0,12.0,18.0,6.1,85.0,132352.0,Thriller,327,46,674,327,79,13387,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13387,poster_images/13387-Transporter 3.jpg
False,0,0.163634,0,1,1988,0,68.0,4,7.0,1,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.1,0.0,49.0,Comedy,0,0,0,0,0,144394,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144394,poster_images/144394-Vampiros Sexos.jpg
True,2000000,1.750511,2,10,1960,4905000,128.0,2,7.3,350,0.0,1.0,5.0,31.0,0.0,1.0,43.0,0.0,3.0,7.8,0.0,72076.0,Action,88,53,339,88,0,966,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966,poster_images/966-The Magnificent Seven.jpg
False,21000000,1.651745,5,12,1982,177200000,116.0,1,6.9,302,0.0,2.0,14.0,64.0,1.0,4.0,37.0,4.0,2.0,7.4,0.0,80839.0,Comedy - Romance,650,142,650,117,0,9576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9576,poster_images/9576-Tootsie.jpg
False,0,0.569401,3,8,1991,0,96.0,1,5.8,26,0.0,6.0,4.0,59.0,0.0,0.0,8.0,2.0,4.0,5.7,1.0,5480.0,Comedy,370,133,372,122,0,19065,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19065,poster_images/19065-Pure Luck.jpg
False,15000000,0.90449,6,8,2008,96408652,96.0,2,6.6,760,0.0,14.0,20.0,29.0,8.0,6.0,43.0,11.0,0.0,7.1,9.0,207473.0,Drama - Romance,188,32,477,188,57,5038,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5038,poster_images/5038-Vicky Cristina Barcelona.jpg
False,35000000,0.333024,6,9,2002,29882645,132.0,1,6.4,117,0.0,32.0,34.0,50.0,4.0,21.0,24.0,13.0,18.0,6.5,10.0,29017.0,Drama - Romance,377,97,387,181,96,9093,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9093,poster_images/9093-The Four Feathers.jpg
False,0,0.19552,3,4,2009,0,83.0,1,7.0,155,0.0,26.0,33.0,12.0,2.0,6.0,2.0,4.0,7.0,7.1,11.0,27548.0,Comedy,144,50,250,101,0,22494,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22494,poster_images/22494-Frequently Asked Questions About Time Travel.jpg
False,0,0.325925,3,3,2015,0,90.0,2,6.8,67,0.0,0.0,4.0,14.0,0.0,0.0,4.0,4.0,5.0,7.0,0.0,6548.0,Documentary,520,33,225,225,0,321769,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321769,poster_images/321769-Deep Web.jpg
