,Action,Comedy,Documentary,Drama,Family,Horror,Romance,Thriller
916,3.78897384508e-05,0.000267711817287,0.000109177461127,0.977492749691,7.67175370129e-05,1.76188368641e-05,0.0219584591687,3.96645409637e-05
917,0.41961440444,0.0396742261946,0.000811035744846,0.257858812809,0.00198135338724,0.0937471389771,0.012746845372,0.173566177487
918,0.0642906576395,0.015147340484,0.000178914691787,0.61439448595,0.000789434241597,0.00101678387728,0.294328838587,0.00985352322459
919,0.106659948826,0.500035643578,0.000240024979576,0.343578726053,0.000414914655266,0.0225850772113,0.000305277149891,0.0261803865433
920,0.0147933699191,0.0791277587414,0.00534489192069,0.133593633771,0.0284704975784,0.705325305462,0.0200703442097,0.0132741658017
921,0.0690820068121,0.00703696208075,0.00159459759016,0.0225394088775,0.891388952732,0.00314137898386,0.00221179868095,0.00300497212447
922,0.00125769467559,0.00779191125184,7.67216915847e-05,0.960416138172,5.36991283298e-05,0.00372250122018,0.0221711620688,0.00451013678685
923,0.00710387388244,0.619576990604,9.67955129454e-05,0.193641126156,0.00124961358961,0.000355478172423,0.16708946228,0.0108866654336
924,0.0670945495367,0.550426185131,0.000260436412646,0.0822712555528,0.000362400431186,0.114576987922,0.143172174692,0.0418360233307
925,0.00313901528716,0.00129284802824,3.66932399629e-05,0.965487003326,7.88133693277e-05,0.000402648758609,0.00935598276556,0.0202069934458
926,0.000167880323716,0.00756377028301,0.000168064856553,0.408796012402,0.000235924278968,0.00057381647639,0.58019888401,0.00229567545466
927,0.11446993798,0.0159130338579,8.28005213407e-05,0.0434404909611,0.000657815253362,0.755006790161,0.0137117533013,0.0567174106836
928,0.0102586206049,0.510556995869,0.00185695406981,0.302824556828,0.00416211597621,0.000271582684945,0.159322887659,0.0107462629676
929,0.0185105483979,0.0012131620897,0.000255883060163,0.952771902084,0.000247285584919,0.00011378916679,0.00874502770603,0.018142355606
930,0.120688684285,0.125887259841,2.36748783209e-05,0.000579732644837,0.745708465576,0.00612333416939,0.000641325605102,0.000347519759089
931,0.296934843063,0.481744706631,0.000238698776229,0.0437275730073,0.00114355667029,0.0132038369775,0.0281440839171,0.134862750769
932,0.0106063224375,0.699901521206,0.000188716396224,0.0838069096208,0.178182482719,0.019906161353,0.00543991196901,0.00196795118973
933,0.230486810207,0.00264989747666,4.75908236695e-05,0.00859455578029,9.69799730228e-05,0.0843013748527,0.000920729537029,0.672902047634
934,0.256377339363,0.0485783852637,0.00187322485726,0.457359135151,0.0216419305652,0.00760015333071,0.203529089689,0.0030407179147
935,0.00541556719691,0.149847909808,0.000682367186528,0.250220000744,0.000109845263069,0.118909075856,0.343335270882,0.131479933858
936,0.0619977377355,0.311904519796,0.000851820979733,0.362254291773,0.00031534259324,0.000631472386885,0.0225191824138,0.239525660872
937,0.00719523383304,0.0247498620301,0.00052601454081,0.850007355213,0.000777367968112,0.000379802339012,0.115261003375,0.00110330211464
938,0.0737341567874,0.00228716945276,0.000124905287521,0.718407869339,0.00045286124805,0.0060522579588,0.00392930163071,0.195011466742
939,0.1199137941,0.00336734484881,0.000109464126581,0.00985160749406,0.000303749955492,0.819330334663,0.00502712838352,0.042096529156
940,0.00394679838791,0.0187471266836,0.000137191527756,0.529749393463,3.52813112841e-05,0.00245872954838,0.017394207418,0.427531272173
941,0.00923666730523,0.00245147827081,0.000244397466304,0.91438049078,0.000183298878255,0.000508835888468,0.0682339519262,0.00476083857939
942,0.000743398675695,0.0500436723232,7.93011131464e-05,0.89875972271,0.000159797011293,0.000208043624298,0.0323984362185,0.0176075864583
943,0.0133778592572,0.0146247707307,5.72835415369e-05,0.0157413668931,0.000466584606329,0.89725881815,0.00190812628716,0.0565651878715
944,0.00937091000378,0.142261892557,0.594663977623,0.0916138365865,0.00222661625594,0.00255744811147,0.153074622154,0.00423071347177
945,0.0606206394732,0.0285115875304,0.000254493032116,0.457923233509,0.00192207237706,0.00175582768861,0.42576789856,0.0232442505658
946,0.00039394851774,0.324462294579,0.000198727429961,0.560047030449,0.000307429785607,0.000147280981764,0.11374091357,0.000702409015503
947,0.0764472037554,0.0686853304505,0.00318681169301,0.768297493458,0.00321463635191,0.00779144465923,0.0710662379861,0.001310780528
948,0.0416005551815,0.0573943555355,0.000901808729395,0.819986045361,0.000936640426517,0.00163692818023,0.072739943862,0.00480373948812
949,0.00133741146419,0.00060328328982,4.24094178015e-05,0.990758895874,1.23008003357e-05,0.000155036104843,0.00513285212219,0.00195781793445
950,0.00422000512481,0.0116972774267,0.000531337514985,0.946324586868,0.00669120438397,0.000907861278392,0.0195337999612,0.0100939692929
951,0.00589448120445,0.000658984412439,0.978298008442,0.00114406086504,0.0135653316975,0.000219398600166,0.000185556462384,3.41491249856e-05
952,0.731913626194,0.207903593779,0.000190872538951,0.016881108284,0.00535053946078,0.000938777986448,0.0300111025572,0.00681033823639
953,0.352100342512,0.030317408964,0.000777001841925,0.104877531528,0.0452946051955,0.00843598973006,0.430668115616,0.0275289546698
954,0.0338904187083,0.00254577561282,0.000392202520743,0.778752624989,0.000249047792749,0.0677300840616,0.0242385882884,0.0922012999654
955,0.338905692101,0.291952431202,9.01570456335e-05,0.337916612625,0.000740204472095,0.00126868509687,0.00667864223942,0.0224475637078
956,0.983293294907,0.00122022966389,3.92111105612e-05,0.00544460397214,0.0052523012273,0.000241501140408,0.00108839862514,0.00342044886202
957,0.00347064365633,0.311939626932,0.000363964936696,0.642477154732,0.00892621651292,0.00149095675442,0.0106432111934,0.0206882506609
958,0.0334908291698,0.0508312620223,0.000378608441679,0.221291124821,0.000303534470731,0.452370762825,0.0796430706978,0.16169077158
959,0.0143515989184,0.0417680367827,0.000322646170389,0.76804792881,0.000339987804182,0.000386268337024,0.139125943184,0.0356576256454
960,0.0138399405405,0.00836956780404,2.35891748162e-05,0.0228183344007,0.00107158976607,0.906904876232,0.000491386104841,0.046480666846
961,0.0144724985585,0.00622182292864,0.000229196812143,0.00509654963389,0.000146429127199,0.471120774746,0.00108768022619,0.501625061035
962,0.234174996614,0.0172639284283,0.00290044909343,0.438277751207,0.0649271383882,0.00701646739617,0.22335241735,0.0120868934318
963,0.057818852365,0.18694961071,0.000962731894106,0.366694420576,0.000384026789106,0.00899357441813,0.0922421440482,0.285954624414
964,0.194284945726,0.513900458813,0.000162601703778,0.03381248191,0.000777890265454,0.00350582669489,0.24874830246,0.00480750575662
965,0.000914922216907,0.00307546788827,0.000104373561044,0.101065084338,0.000133637717227,0.0259781647474,0.0191034693271,0.849624872208
966,0.0355760678649,0.645602405071,0.000302174623357,0.0811241045594,0.110904619098,0.00232745124958,0.122223317623,0.00193982291967
967,0.553539335728,0.0442239828408,0.00066661008168,0.0660790428519,0.00098149094265,0.307412415743,0.0190153252333,0.00808174815029
968,0.00157182570547,0.170519068837,3.05104986182e-05,0.0152011653408,0.000598041515332,0.00134899711702,0.808748245239,0.00198213825934
969,0.0131046054885,0.160642281175,0.000766892451793,0.683453142643,0.000221911701374,0.0112369814888,0.0497992932796,0.0807748958468
970,0.0265097189695,0.113361470401,0.00124387559481,0.488157838583,0.0322429388762,0.00517738098279,0.332522690296,0.0007840510807
971,0.0186375733465,0.0775861665606,0.000262068380835,0.0195308271796,0.00428265193477,2.64659247478e-05,0.878157556057,0.0015166553203
972,0.021343415603,0.632959425449,0.000125791630126,0.105322435498,0.000286294263788,0.000958424934652,0.213289752603,0.0257144514471
973,0.676805436611,0.0988091751933,0.00771006429568,0.13494554162,0.0117905326188,0.0173737052828,0.0272668749094,0.025298723951
974,0.000366110121831,0.0034739933908,7.6154465205e-05,0.94204467535,0.000112810783321,0.000200219772523,0.0480387061834,0.00568739231676
975,0.0653077736497,0.422869503498,0.000187270066817,0.341742634773,0.00768997287378,0.00327029149048,0.0765647515655,0.0823678448796
976,0.03248077631,0.739866614342,0.000466402008897,0.0734166353941,0.000806666561402,0.099704310298,0.00281777512282,0.0504408068955
977,0.000141015538247,0.0161800831556,5.85040243095e-06,0.0149208530784,0.000292535318295,3.59742580258e-06,0.968414306641,4.17410010414e-05
978,0.0159763284028,0.00325695774518,0.000428263359936,0.785053014755,0.000797670101747,0.000227606491535,0.191876903176,0.00238320487551
979,0.430425047874,0.13614167273,0.000181399402209,0.363601326942,0.00941497087479,0.00134628254455,0.036689478904,0.0221998691559
980,0.0639443397522,0.033812969923,0.0039646839723,0.869100213051,0.00892228726298,0.00155399600044,0.0176738910377,0.00102764752228
981,0.00658300286159,0.00428424449638,0.000119024443848,0.768324255943,0.00312380702235,0.0358803682029,0.179001510143,0.00268377061002
982,4.19406824221e-05,0.000353346782504,6.6947650339e-06,0.0360475927591,3.54471012542e-05,4.14562646256e-06,0.963495254517,1.56002715812e-05
983,0.0131208179519,0.102732107043,0.042965169996,0.762860298157,0.00153472681995,0.00978379882872,0.0117569062859,0.0552462004125
984,0.0863987952471,0.0137350363657,0.00150926120114,0.79802697897,0.0016280724667,0.0205927770585,0.0146292941645,0.063479796052
985,0.689886331558,0.0113564720377,0.000589666538872,0.185332551599,0.000585600791965,0.00331680336967,0.00167198735289,0.107260629535
986,0.00193771847989,0.00950685888529,0.000257439154666,0.886895477772,0.000627050059848,0.00299025629647,0.0916092395782,0.00617595948279
987,0.00160116923507,0.000664109305944,0.000220111949602,0.821059465408,0.000101316356449,7.79440051701e-06,0.175965771079,0.000380233221222
988,0.0177725143731,0.266965329647,0.0010898563778,0.545810878277,0.0141591597348,0.0761332288384,0.0511676557362,0.0269013810903
989,0.00748958345503,0.0242915302515,0.000324932683725,0.799806416035,0.000173378255568,0.0422230325639,0.00255904207006,0.123132050037
990,0.0146965300664,0.00208435463719,0.00205929810181,0.791346549988,0.000133714114781,0.000914723612368,0.170303657651,0.0184611827135
991,0.00021539023146,0.00102384632919,2.40875615418e-05,0.996233284473,0.000102922436781,3.17351186823e-05,0.0023073295597,6.14046002738e-05
992,0.691309869289,0.00824490841478,0.000258228916209,0.172371119261,0.115421399474,0.00115118350368,0.00650608260185,0.00473714852706
993,0.0960418730974,0.696603536606,0.000330810755258,0.0803467035294,0.0872398167849,0.0113794906065,0.00966484937817,0.0183929037303
994,0.20771497488,0.143278881907,0.000151181360707,0.456319928169,0.00649632886052,0.00541938003153,0.131082490087,0.0495368018746
995,0.00661300867796,0.00174681108911,6.33497402305e-05,0.978615760803,0.000186113567906,0.000117678267998,0.0118557931855,0.000801493413746
996,0.0198469497263,0.0962751507759,0.000727286445908,0.675138056278,0.00131306669209,0.00415782630444,0.107257083058,0.0952845364809
997,0.00183936418034,0.00193964375649,5.33919373993e-05,0.753664076328,2.56028324657e-05,0.00104914919939,0.239538520575,0.00189025141299
998,0.0270886514336,0.00212511583231,0.00241304654628,0.629305303097,0.00159099628218,0.00400482164696,0.327064663172,0.00640745135024
999,0.00596286775544,0.0339808277786,0.000253195757978,0.488853752613,0.0175986494869,0.0052544772625,0.447868287563,0.000227957687457
1000,0.0120302494615,0.00473275128752,3.51028938894e-05,0.0120605127886,0.000111518587801,0.918339729309,0.00227193604223,0.0504181832075
1001,0.894720733166,0.0279460530728,0.000107713938633,0.0444653555751,0.000424092431786,0.000774196174461,0.0171514991671,0.0144103653729
1002,0.00149255769793,0.0190859250724,0.000247973453952,0.704031586647,0.000120830831293,0.000205157120945,0.274161964655,0.000654022500385
1003,0.000978442025371,0.052024140954,0.000129812135128,0.93031090498,0.000337339588441,0.000230996665778,0.0153316734359,0.000656636781059
1004,0.0106097050011,0.002656879602,6.29333007964e-05,0.0193522199988,0.00206456729211,0.252884954214,0.00219933199696,0.710169434547
1005,0.474200069904,0.113998681307,0.000813882972579,0.0139161441475,0.368570894003,0.00636570900679,0.0142324743792,0.0079021435231
1006,0.968671858311,3.52132883563e-05,1.44490795719e-05,0.00316207902506,8.69119467097e-05,0.000154559937073,0.000395831157221,0.0274791307747
1007,0.926688849926,0.0113182011992,0.000116972405522,0.0254671797156,0.0151749849319,0.0112864365801,0.00190581427887,0.00804158113897
1008,0.00183549430221,0.00362072628923,0.000133982655825,0.884958446026,0.000119124379125,0.000334694806952,0.0268217045814,0.0821757763624
1009,0.41482180357,0.493456631899,0.00102736230474,0.00979301892221,0.0028762544971,0.0535780563951,0.0144421756268,0.0100046377629
1010,0.0258498638868,0.160845845938,0.00134059623815,0.321006119251,0.404169052839,0.010683962144,0.0522130802274,0.0238914545625
1011,0.876143157482,0.0106984479353,0.000111645022116,0.0539042688906,2.00407830562e-05,0.0127051761374,0.000519557215739,0.045897770673
1012,0.0328615941107,0.065963678062,8.99666993064e-05,0.30326205492,0.00038301339373,0.00680865626782,0.00384089699946,0.586790084839
1013,0.00382728339173,0.753000319004,0.000113875008537,0.0167693383992,0.000317821686622,0.107934936881,0.0296085216105,0.0884278938174
1014,0.00405741436407,0.509128808975,0.000218988803681,0.372342824936,0.00244678324088,0.00165758107323,0.0983717665076,0.0117758279666
1015,0.113913118839,0.0604221522808,0.000189943501027,0.240728676319,0.54638504982,0.0104526905343,0.0265926010907,0.00131576741114
1016,0.248055532575,0.00567173259333,0.000475098233437,0.159382835031,0.000483902840642,0.000214746673009,0.584462821484,0.00125332793687
1017,0.0358557552099,0.0143741443753,0.000821001129225,0.867990732193,0.00185571389738,0.0160956215113,0.0135110588744,0.0494959950447
1018,0.0214609894902,0.0560597255826,0.000204280106118,0.757426202297,0.000246801151661,0.0650222599506,0.00419149221852,0.0953882113099
1019,0.000859147869051,0.00136711599771,0.987244546413,0.00831107702106,0.000848628522363,4.8987869377e-05,0.000774129235651,0.000546370691154
1020,0.0181438215077,0.00150610588025,3.02820990328e-05,0.972342312336,2.8260767067e-05,0.000630522263236,0.00110892090015,0.00620980234817
1021,0.129429921508,0.139307782054,0.00133281655144,0.371687740088,0.00732268113643,0.0108001371846,0.336545467377,0.00357341743074
1022,0.0394280441105,0.430693030357,0.000280167208984,0.185719504952,0.00174212292768,0.00992592517287,0.0246840007603,0.307527273893
1023,0.0022601892706,0.00278309639543,0.00019832282851,0.186520859599,0.000304011191474,0.0127581218258,0.785260438919,0.00991496071219
1024,0.618556022644,0.00225572474301,2.2804541004e-05,0.00428964896128,5.50082113477e-05,0.167577579618,0.000546017137822,0.20669721067
1025,0.111272677779,0.016006199643,0.000305174267851,0.716085314751,0.000142840639455,0.0016743640881,0.150399059057,0.00411433028057
1026,0.00543416896835,0.0103806043044,9.7769239801e-05,0.831905722618,0.000219101450057,0.00195916206576,0.135449409485,0.0145540023223
1027,0.0517974942923,0.0192358829081,0.000384107057471,0.705621540546,0.000338593323249,0.00568404467776,0.00847393646836,0.208464443684
1028,0.000193138097529,0.000137289403938,0.994007825851,0.00526620261371,0.00010017407476,1.07949099402e-05,9.99021722237e-05,0.000184620323125
1029,0.0125934751704,0.312956482172,0.000447469676146,0.0868629664183,0.000237096654018,0.00762078072876,0.00969538185745,0.569586336613
1030,0.00129701104015,0.00114115746692,8.47836854518e-05,0.97043633461,2.42535716097e-05,0.00243039801717,0.00320423627272,0.0213818084449
1031,0.663140952587,0.0237590204924,0.000312565360218,0.0676733106375,0.000399501237553,0.0786869525909,0.0144264912233,0.151601165533
1032,0.122927755117,0.83267557621,9.34106428758e-05,0.0151877831668,0.00975036900491,0.0053934045136,0.00385383423418,0.010117857717
1033,0.000771585386246,0.00733377737924,0.000115608410852,0.968552291393,0.000141154319863,0.00392530439422,0.00312702567317,0.0160332582891
1034,0.00177587557118,0.00808054208755,0.000236527237576,0.039786528796,0.00220148079097,0.82823497057,0.00248074345291,0.117203325033
1035,0.174977406859,0.00776673993096,0.000339188060025,0.184733241796,0.000583290413488,0.425561755896,0.0237865410745,0.182251811028
1036,0.240671858191,0.0259472522885,0.000799351255409,0.417250603437,0.00405728071928,0.00110630330164,0.289702415466,0.0204648952931
1037,0.000506497686729,0.0125342821702,6.15757235209e-05,0.95354616642,0.000107229083369,0.00890058930963,0.0139770032838,0.0103665897623
1038,0.0722416713834,0.63602155447,0.000743914628401,0.151102185249,0.00057326501701,0.0360022336245,0.015320956707,0.0879941955209
1039,0.367650538683,0.00734864361584,0.00121169618797,0.492988348007,0.000174757020432,0.0102914404124,0.0019002786139,0.118434257805
1040,0.0792517513037,0.834225535393,0.000228401157074,0.0447832010686,0.00364913186058,0.00161499355454,0.00274494686164,0.0335020199418
1041,0.00955505669117,0.0298334173858,0.000111061111966,0.152720943093,9.15948767215e-05,0.427926063538,0.00139727268834,0.378364622593
1042,0.308642983437,0.153105869889,0.000185306780622,0.199631437659,0.00371678988449,0.306031256914,0.0181172937155,0.0105690872297
1043,0.0626947358251,0.344507664442,0.00118718249723,0.458121299744,0.00225203228183,0.00378582649864,0.102356813848,0.0250943880528
1044,0.0193930435926,0.305615872145,0.000438226590632,0.519746601582,0.0209108926356,0.00468203471974,0.0448397733271,0.0843735635281
1045,0.00516904657707,0.54035371542,2.01878992812e-05,0.00371049670503,8.32291698316e-05,0.444373697042,0.00106572546065,0.00522390846163
1046,0.0565987825394,0.0367093123496,0.000424469413701,0.51436072588,8.21175781311e-05,0.000857359787915,0.0147210713476,0.376246154308
1047,0.0273079220206,0.00857658404857,0.000371782283764,0.878073453903,0.000164242941537,0.00237853755243,0.0520441271365,0.0310834012926
1048,0.595089673996,0.00749340979382,0.000126685030409,0.0271159633994,0.00135755736846,0.0482316091657,0.00271317362785,0.317871928215
1049,0.00676332367584,0.033624522388,9.03764812392e-05,0.174046114087,0.000311654235702,0.000485313939862,0.0130941197276,0.771584570408
1050,0.0119954496622,0.00984510686249,0.000179606984602,0.586827874184,0.000959879660513,0.00235759001225,0.37393528223,0.013899166137
1051,0.00618139375001,0.0950839594007,0.000509824196342,0.856866121292,0.00752243632451,0.000244028575253,0.00775874452665,0.0258334502578
1052,0.02055028826,0.747645378113,0.000437296665041,0.0479258447886,0.00199909554794,0.0289537701756,0.0762039199471,0.0762844458222
1053,0.048103377223,0.0258330181241,0.000148567502038,0.105727665126,0.00125948688947,0.779341042042,0.0291298944503,0.0104569634423
1054,0.000566789822187,0.00339615764096,0.000110225606477,0.986105620861,3.18329512083e-05,0.000391814042814,0.00834275223315,0.00105483783409
1055,0.113553605974,0.035687983036,0.000289997522486,0.0653481036425,0.00271209003404,0.0578340962529,0.0392200909555,0.685354053974
1056,0.0754937008023,0.0577494315803,5.03777264385e-05,0.000838520529214,0.862816631794,0.00223334296606,0.000157935457537,0.000660051184241
1057,0.213800668716,0.424675613642,0.000710307387635,0.06445594877,0.0357359163463,0.100755222142,0.113132372499,0.0467339120805
1058,0.0196441542357,0.0575345866382,0.653630971909,0.144911304116,0.0387845262885,0.00183141906746,0.0476429536939,0.0360200889409
1059,0.0284552313387,0.704386413097,0.0003995494626,0.0583074912429,0.0768352746964,0.0599686279893,0.036035683006,0.0356117449701
1060,0.00844783894718,0.766628682613,0.000256365223322,0.0254739560187,0.000220266723773,0.0213474351913,0.160215809941,0.0174096412957
1061,0.00109231472015,0.00406256550923,0.000357505952707,0.987628698349,0.00132357841358,5.77444407099e-05,0.0050659305416,0.000411640270613
1062,0.604370594025,0.205145582557,0.000293628283544,0.0431755706668,0.0144787309691,0.0954322889447,0.00517283333465,0.0319308191538
1063,0.0220739915967,0.0199004206806,0.000140987045597,0.734124541283,0.000382081838325,0.00129320495762,0.209886074066,0.0121986679733
1064,0.00453619053587,0.000970971421339,0.00024668496917,0.0228277500719,0.000405190949095,0.000302834494505,0.967393100262,0.00331733678468
1065,0.0483393669128,0.0191699005663,0.00112981919665,0.868410170078,0.0177234616131,0.00346283940598,0.033018566668,0.00874582026154
1066,0.495337963104,0.000967479136307,8.24762464617e-05,0.448404788971,0.000238400214585,0.000202286726562,0.0463268198073,0.00843982212245
1067,0.00409120181575,0.00257534743287,7.21054748283e-05,0.804412484169,0.000267867289949,0.00178818253335,0.00645008217543,0.180342748761
1068,0.0148683320731,0.00359059358016,5.53224490432e-05,0.00196433975361,0.972205042839,0.000452767533716,0.00665346253663,0.000210107842577
1069,0.00381983071566,0.403734147549,0.000474933127407,0.581757426262,0.000163035161677,0.00125923578162,0.00750148762017,0.00128993880935
1070,0.00193397141993,0.00239616050385,7.30139145162e-05,0.909487009048,0.00118551892228,9.03189284145e-05,0.08267621696,0.00215776241384
1071,0.000374961731723,0.131789371371,0.000130232670926,0.792168140411,0.000116311188322,0.0296093188226,0.0011605884647,0.0446511059999
1072,0.0258284434676,0.161793380976,0.00071296322858,0.262836784124,0.00280346372165,0.0836309194565,0.109711416066,0.352682679892
1073,0.0527680814266,0.383532315493,0.00145493599121,0.247997462749,0.0185460913926,0.194425567985,0.0568888932467,0.044386703521
1074,0.0232746936381,0.000552415964194,0.00018698356871,0.929636359215,0.000163058706676,0.000117217285151,0.0442593805492,0.00180990877561
1075,0.0026789852418,0.0245795436203,0.126150995493,0.770739972591,0.00100190320518,0.000187656580238,0.0730118304491,0.00164910627063
1076,0.0590833164752,0.129852354527,0.679549872875,0.0400389917195,0.00393316149712,0.013458641246,0.069966763258,0.00411693844944
1077,0.125567615032,0.65999263525,0.00167478411458,0.0893522799015,0.0458888821304,0.00320664793253,0.0427444502711,0.0315727181733
1078,0.00531523441896,0.000765798962675,1.28857964228e-05,0.000465774501208,0.992860853672,9.57705779001e-05,0.000456905458122,2.67933482974e-05
1079,0.0171233806759,0.0505132265389,0.000542670197319,0.727259755135,0.00141837366391,0.0268815122545,0.0376965925097,0.13856446743
1080,0.00106110679917,0.0892950817943,0.0003054253757,0.0954086557031,7.22123222658e-05,0.000579403189477,0.811602413654,0.0016757468693
1081,0.00323035148904,0.00260705989785,4.71779603686e-05,0.047328568995,2.88023402391e-05,0.16335119307,0.00161204347387,0.781794786453
1082,0.00344928517006,0.138823777437,0.000156140857143,0.698251247406,0.000425255304435,7.32772095944e-05,0.157370105386,0.00145097123459
1083,0.00174713530578,0.120927259326,0.000270220945822,0.691480755806,8.68449060363e-05,0.000680020544678,0.00551964296028,0.179288133979
1084,0.0701244845986,0.00754837086424,0.000234676510445,0.673104047775,0.0157190226018,0.0254786871374,0.0171052068472,0.190685480833
1085,0.415098905563,0.00140961620491,0.000305596506223,0.493744760752,0.00127082399558,0.000652068527415,0.0804275870323,0.00709057133645
1086,0.0550659559667,0.00356855569407,0.00015018376871,0.00748818926513,0.00035732993274,0.929971516132,0.000562824890949,0.00283541157842
1087,0.21196782589,0.34123185277,0.000421441014623,0.221101820469,0.00504604820162,0.0037536220625,0.195130616426,0.0213467311114
1088,0.00162673089653,0.00391360977665,4.43760882263e-06,0.000303199893096,2.35920597333e-05,0.987345159054,8.5735002358e-05,0.00669752666727
1089,0.00880210287869,0.0540795885026,0.000235784711549,0.487584978342,0.0296472609043,0.00504489196464,0.26780128479,0.146804153919
1090,0.158907100558,0.397518992424,0.00102681375574,0.266685158014,0.0113227823749,0.0627162158489,0.00889210309833,0.0929307863116
1091,0.0132928546518,0.00715938163921,0.000107468069473,0.949783742428,3.81897734769e-05,0.0018938035937,0.0176201574504,0.0101043991745
1092,0.00688147824258,0.705743849277,0.000165830249898,0.0887879878283,0.0350085347891,0.0123515380546,0.0876418426633,0.0634189322591
1093,0.0624091140926,0.0870325639844,0.000251266697887,0.720514893532,0.0249296408147,0.00131153315306,0.0639832466841,0.0395677350461
1094,0.0628419443965,0.00358087848872,8.30976860016e-05,0.0288473609835,0.83519089222,0.000874694960658,0.0651497915387,0.0034313807264
1095,0.0207577291876,0.146591052413,0.00110227637924,0.214434459805,0.000266939459834,0.375609636307,0.198420777917,0.0428171269596
1096,0.0960539057851,0.760363280773,0.000334902986651,0.00570225901902,0.126528024673,0.000556706218049,0.0094123352319,0.00104858237319
1097,0.00564888119698,0.497912228107,3.77573996957e-05,0.133584544063,0.000632072391454,0.000506264215801,0.361556887627,0.000121392964502
1098,0.0228976346552,0.373814493418,0.00294062378816,0.572346031666,0.0059961671941,0.00215865299106,0.0171961281449,0.00265029096045
1099,0.638687610626,0.096054688096,0.00016437532031,0.00464446190745,0.000144769088365,0.190476700664,0.000549192831386,0.0692782178521
1100,0.0979977846146,0.0841730311513,0.000750774284825,0.36134904623,0.0105372015387,0.00430136686191,0.396119356155,0.0447714440525
1101,0.000323629647028,6.92662360962e-05,0.995428800583,0.00354721583426,6.14531600149e-05,3.76934781343e-06,0.000327563146129,0.000238302716753
1102,0.2384185642,0.385410159826,0.000281390617602,0.124367885292,0.0302182529122,0.00566115463153,0.15690305829,0.0587395355105
1103,0.00090977124637,0.618234276772,0.000414683774579,0.196151643991,0.000275452621281,0.000888223643415,0.154193177819,0.0289327725768
1104,0.000870718737133,0.991599440575,2.06778313441e-05,0.00406312104315,1.57792001119e-05,0.000846940209158,0.00224970537238,0.000333565170877
1105,0.931251347065,0.00571436015889,1.11223789645e-05,0.00408219080418,0.000308835849864,0.0563601888716,0.00135679682717,0.000915177806746
1106,0.00446256576106,0.000911707873456,8.990256174e-05,0.564814567566,3.27713278239e-05,3.09800816467e-05,0.42932626605,0.000331204792019
1107,0.499885052443,0.0824858993292,0.000706168066245,0.183453127742,0.0281557179987,0.00291282823309,0.145922020078,0.0564791746438
1108,0.011563943699,0.0972547158599,0.000961205747444,0.840367078781,0.000546470750123,0.000258443003986,0.0326975248754,0.0163505747914
1109,0.0040311650373,0.00333576300181,5.28268210473e-05,0.973235666752,0.000385666935472,0.000774447689764,0.014582907781,0.00360159855336
1110,0.0106523605064,0.022302672267,0.000384479179047,0.0109345186502,0.944722115993,0.000106035564386,0.00940197054297,0.00149584258907
1111,0.00676746899262,0.0826640874147,0.000322252948536,0.806683421135,0.000388736079913,0.000832068442833,0.0936281010509,0.0087138293311
1112,0.0035311486572,0.377746105194,3.54024923581e-05,0.028478236869,0.000122277459013,0.000457842223113,0.583102583885,0.00652634212747
1113,0.0584690012038,0.387664407492,0.000327510089846,0.277544766665,0.0341236852109,0.151857435703,0.00614055106416,0.0838726535439
1114,0.00590780889615,0.000927022309043,0.000335867225658,0.954296708107,9.67381565715e-05,0.000202423616429,0.0207528863102,0.0174804795533
1115,0.000763567222748,0.0546711236238,7.36959918868e-05,0.913619816303,7.99994450063e-05,0.00010591303726,0.0302245635539,0.000461322662886
1116,0.0302518010139,0.225835546851,0.000256202649325,0.160571590066,0.00692754937336,0.0179317239672,0.540783286095,0.0174422897398
1117,0.902144014835,0.00857700686902,3.81266763725e-05,0.0053368662484,0.00241231638938,0.00342935835943,0.00095631921431,0.0771059840918
1118,0.00322687905282,0.0300687868148,7.37446171115e-05,0.876155138016,5.18026572536e-05,0.00308134779334,0.0070154061541,0.0803268775344
1119,0.00291673489846,0.0106637403369,0.000296765938401,0.402171343565,0.00250805774704,0.0206835884601,0.0482335016131,0.512526273727
1120,0.0145976049826,0.00692844204605,2.24197901844e-05,0.00804064422846,0.00259961932898,0.946571469307,0.0156038021669,0.0056360499002
1121,0.00228064251132,0.00247955275699,0.00159717735369,0.754578828812,0.000224417221034,0.0251802969724,0.206470146775,0.00718896044418
1122,0.00111082522199,0.00438465131447,0.000252511817962,0.76468873024,0.00164324406069,0.000226277174079,0.227125972509,0.000567817653064
1123,0.0222300551832,0.00969696231186,0.000208013545489,0.928184211254,0.000699272728525,0.000564288289752,0.0313701890409,0.00704695703462
1124,0.00613800063729,0.156971290708,0.000455901754322,0.355660915375,0.000440303760115,0.279626041651,0.00947671849281,0.191230818629
1125,0.0355832464993,0.700033009052,0.000769950740505,0.0674858167768,0.00291373580694,0.0074173361063,0.0548301450908,0.130966827273
1126,0.00686329556629,0.000382331199944,6.4593499701e-05,0.979407072067,4.22949269705e-05,0.000160738796694,0.0109200691804,0.00215953704901
1127,0.0391967408359,0.0311515182257,0.0535130128264,0.727139413357,0.00677550910041,0.10650806874,0.0187224876136,0.0169933009893
1128,0.190616175532,0.132885754108,0.000315581302857,0.379493147135,0.00121978914831,0.0364485234022,0.189001873136,0.0700191259384
