Action,Comedy,Documentary,Drama,Family,Horror,Romance,Thriller
0.00485180411488,0.00691773137078,0.000782568880823,0.949385643005,0.00071821466554,0.000848132418469,0.0307613108307,0.00573463412002
0.129455506802,0.0364883989096,0.00050453201402,0.13356256485,0.00119499384891,0.132291853428,0.00199030665681,0.564511835575
0.00748644117266,0.00820764806122,0.000434174173279,0.508141636848,0.00143347319681,0.109425514936,0.166175752878,0.198695376515
0.00540375104174,0.368728995323,0.000121369033877,0.0608134455979,0.000177726338734,0.527640461922,0.00551898730919,0.031595222652
0.75156968832,0.000929131289013,6.89755979693e-05,0.072695940733,0.000729959108867,0.000598913000431,0.00366660789587,0.169740796089
0.929481208324,0.00571274152026,0.000118271003885,0.036909725517,0.00161175010726,0.000203575313208,0.00524453166872,0.0207182019949
0.0603644140065,0.00509236240759,0.00246975407936,0.0181292165071,0.902393639088,0.0005292565329,0.00612412439659,0.00489727687091
0.0558902360499,0.124997518957,0.00102929410059,0.239896610379,0.0103655075654,0.0132926180959,0.528771936893,0.0257562622428
0.0192155856639,0.274325549603,0.000431775959441,0.137167051435,0.335448801517,0.00105952471495,0.211392238736,0.0209594592452
0.0732830017805,0.0318597853184,0.000499921967275,0.200145021081,0.000352584349457,0.530468285084,0.00936379469931,0.154027596116
0.0271757058799,0.0112237138674,0.00228435383178,0.217263966799,0.0400343127549,0.0151987532154,0.684047698975,0.00277153984644
0.0250214580446,0.0558196157217,0.000394716393203,0.743057608604,0.00035939164809,0.00506112445146,0.136104315519,0.0341817326844
0.00776901748031,0.138594642282,0.000350719055859,0.418360024691,0.000397110270569,0.00729642529041,0.00995163060725,0.417280375957
0.0475502125919,0.0441526062787,0.000194041291252,0.022773494944,0.00436318013817,0.808269202709,0.00308049703017,0.069616779685
0.744382977486,0.0213465280831,0.000568795308936,0.109457150102,0.00270920596085,0.00227684620768,0.0627911165357,0.0564673580229
0.0152000905946,0.0239598024637,0.00138572254218,0.0370825156569,0.000400797958719,0.860391378403,0.0289072208107,0.0326724424958
0.0170688908547,0.137976646423,0.00033149876981,0.570615410805,0.00135159422643,0.00975262001157,0.232991576195,0.0299117844552
0.108833171427,0.406359255314,0.000650968868285,0.0590374283493,0.0064181513153,0.271093457937,0.0394590571523,0.108148552477
0.0104810614139,0.047694273293,0.000299238832667,0.0136760752648,0.00671239709482,0.48005643487,0.0020775552839,0.439002990723
0.0457885041833,0.0598177649081,0.00330849830061,0.302528977394,0.00733750872314,0.0356926061213,0.526125311852,0.0194008294493
0.00852871313691,0.0552801713347,0.000442709220806,0.750820279121,0.00225116801448,0.00283199758269,0.172008112073,0.00783682055771
0.0270573422313,0.0807783827186,0.00071252475027,0.154034674168,0.00738238962367,0.00421371450648,0.69824808836,0.0275729037821
0.0219029821455,0.114951081574,0.000340161932399,0.532569348812,0.00381814944558,0.002202661708,0.0800848379731,0.24413074553
0.05356406793,0.375354588032,0.20786818862,0.161605522037,0.00245814211667,0.0356469154358,0.0769430398941,0.0865595862269
0.111806251109,0.0536506213248,0.000951684545726,0.157203525305,0.00246602436528,0.29645588994,0.061075117439,0.316390842199
0.130378141999,0.0100874267519,0.000996693735942,0.109262764454,0.00297055649571,0.0903637185693,0.0367839597166,0.619156718254
0.0159046165645,0.325654745102,0.00175949616823,0.36291000247,0.0275671016425,0.0831390544772,0.142465263605,0.0405996926129
0.0371210053563,0.416360080242,0.00243667885661,0.342110514641,0.0803353786469,0.0215658638626,0.0913700610399,0.00870039407164
0.0226830113679,0.142976894975,0.00137581932358,0.701641499996,0.0286444053054,0.0280147697777,0.0494148768485,0.0252486988902
0.0212501846254,0.155815824866,0.0403774939477,0.599048316479,0.0150152491406,0.0439736098051,0.114175416529,0.0103439642116
0.00424650777131,0.00144060642924,0.000210076803342,0.133708685637,0.000487938465085,0.000469382823212,0.8579646945,0.00147211225703
0.0707463100553,0.0104959476739,0.0036447562743,0.744945585728,0.000782413873821,0.00827607885003,0.0375260412693,0.123582884669
0.0122107146308,0.485469728708,0.000708850333467,0.321088910103,0.00604673940688,0.00364290014841,0.142468631268,0.0283635761589
0.0405507944524,0.157050356269,0.000806901953183,0.542099714279,0.00123321195133,0.0184380728751,0.184727191925,0.0550937354565
0.0507273711264,0.00933647528291,0.485690832138,0.224423468113,0.00162583508063,0.000424288475187,0.222742751241,0.00502899521962
0.003519624006,0.0415291115642,0.000885482993908,0.843531668186,0.000189090555068,0.000384428509278,0.106289230287,0.00367136625573
0.0387812629342,0.190927535295,0.00112009071745,0.675399065018,0.00734829157591,0.000633786257822,0.0747129619122,0.0110769914463
0.0020114055369,0.0734490677714,0.00020518535166,0.908556461334,0.000519572349731,0.00211919331923,0.0118782874197,0.00126089621335
0.00673286058009,0.41169282794,0.000770423328504,0.193876877427,0.0104216262698,0.00249525764957,0.360761731863,0.0132483597845
0.014424899593,0.26897034049,0.000392110057874,0.210806578398,0.00392780965194,0.00490223895758,0.469855695963,0.0267202928662
0.0326158031821,0.0412613898516,0.000642768456601,0.606313049793,0.0103429071605,0.00316549837589,0.297125130892,0.00853345636278
0.0137250097468,0.0180968791246,0.000780605769251,0.258893221617,0.00087954220362,0.045256331563,0.0102277696133,0.652140676975
0.219113782048,0.0108338790014,0.000330441107508,0.0131348175928,0.740381777287,0.000590748677496,0.00257265730761,0.0130418781191
0.0377662368119,0.0174661818892,0.000218850924284,0.22733771801,0.000594884331804,0.525750935078,0.00570979481563,0.185155406594
0.00467265350744,0.733983039856,0.000301206338918,0.0465410239995,0.000330954790115,0.167446017265,0.0387745462358,0.00795057695359
0.0114956973121,0.660817623138,0.0316512770951,0.0252154916525,0.257375329733,0.00703564845026,0.00341229490004,0.0029966274742
0.0258777644485,0.0141900116578,0.000406774983276,0.84281283617,0.00021296570776,0.00179568538442,0.100775882602,0.0139281256124
0.0223709568381,0.204429671168,0.00282035185955,0.205377146602,0.00258140661754,0.329426258802,0.0408744849265,0.192119702697
0.0492354892194,0.445608049631,0.000858720159158,0.134207770228,0.00299211870879,0.0247761253268,0.0775384679437,0.264783263206
0.766660571098,0.00795468501747,0.000167386344401,0.00392947765067,0.211306348443,0.00253343465738,0.0013772646198,0.00607084250078
0.132719814777,0.0347730144858,0.000194251624634,0.0121948840097,0.770851433277,0.040342412889,0.00591968093067,0.0030045278836
0.0180487092584,0.178777828813,0.00391461420804,0.432683080435,0.00384436827153,0.0556945949793,0.191191568971,0.115845225751
0.0289919059724,0.0129162063822,0.000386901985621,0.899822115898,0.000221613154281,0.00322986743413,0.0342941880226,0.0201371703297
