adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,movie_status_code,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/2WlMC8M6uGBNNDtlpPOWRziTe5a.jpg,"{u'backdrop_path': u'/gl9Gi60C9WYVkObOMll19OROhMC.jpg', u'poster_path': u'/fKiok5TbCKWRgfNd4Rj8gPMzGJp.jpg', u'id': 123720, u'name': u'Frankenstein (Hammer Series)'}",0,"[{u'id': 27, u'name': u'Horror'}, {u'id': 878, u'name': u'Science Fiction'}]",[u''],3124,tt0058073,200,en,[u'The Evil of Frankenstein'],"[u""Once hounded from his castle by outraged villagers for creating a monstrous living being, Baron Frankenstein returns to Karlstaad. High in the mountains they stumble on the body of the creature, perfectly preserved in the ice. He is brought back to life with the help of the hypnotist Zoltan who now controls the creature. Can Frankenstein break Zoltan's hypnotic spell that incites the monster to commit these horrific murders or will Zoltan induce the creature to destroy its creator?""]",0.180451,/ck7aPQ4Rudvm6wbQxlVcUwSNonL.jpg,"[{u'name': u'Hammer Film Productions', u'id': 1314}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}]",1964-04-08,0,86,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,"[u""He's never been more shocking! shocking! shocking!""]",[u'The Evil of Frankenstein'],False,6.4,23
False,/5r6hNnhw3lJn4DvgMd6XfjNvFPn.jpg,,0,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 10749, u'name': u'Romance'}]",[u''],16905,tt0026174,200,en,[u'Captain Blood'],[u'Errol Flynn leads a group of slaves to freedom and piracy.'],0.180228,/A7KVw2ffhijrBOibfvKB1mTwS39.jpg,"[{u'name': u'Cosmopolitan Productions', u'id': 1442}, {u'name': u'Warner Bros.', u'id': 6194}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1935-12-19,0,119,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'A million dollars worth of adventure!'],[u'Captain Blood'],False,7.2,43
False,/y98yFbVh8CjTzarMXbzueEwkHBw.jpg,,100000000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}, {u'id': 80, u'name': u'Crime'}]",[u'http://video.movies.go.com/gangsofnewyork/'],3131,tt0217505,200,en,[u'Gangs of New York'],"[u""It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.""]",2.79583,/ytKo2tLvKUd9Kbs0poXSQh6ft7d.jpg,"[{u'name': u'Miramax Films', u'id': 14}, {u'name': u'Initial Entertainment Group (IEG)', u'id': 7380}, {u'name': u'Alberto Grimaldi Productions', u'id': 7381}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'IT', u'name': u'Italy'}]",2002-12-14,193772504,167,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ga', u'name': u'Gaeilge'}, {u'iso_639_1': u'la', u'name': u'Latin'}, {u'iso_639_1': u'zh', u'name': u'\u666e\u901a\u8bdd'}]",Released,[u'America was born in the streets.'],[u'Gangs of New York'],False,7.0,1432
False,/aIKhLYpzYb7C0ODuFZ1pxNamRsK.jpg,,0,"[{u'id': 18, u'name': u'Drama'}]",[u''],199740,tt2196017,200,sv,[u'Mig \xe4ger ingen'],"[u""The story of a lone father's relationship with his daughter, of the destructive power of alcohol, of a child's vulnerability, but also of love, betrayal and socialist politics in 1970s Sweden. A unique and moving story freely based on \xc5sa Linderborg's best-selling novel.""]",0.151314,/oAZYjJkr1wDDJqGsosRyeto5hyN.jpg,[],"[{u'iso_3166_1': u'SE', u'name': u'Sweden'}]",2013-11-08,0,109,"[{u'iso_639_1': u'sv', u'name': u'svenska'}]",Post Production,[u''],[u'Nobody Owns Me'],False,6.4,4
False,/czf6PpgXD71D0OAbyAdVXK0PEQj.jpg,,0,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}]",[u''],3133,tt0069762,200,en,[u'Badlands'],"[u'Dramatization of the Starkweather-Fugate killing spree of the 1950s, in which a teenage girl and her twenty-something boyfriend slaughtered her entire family and several others in the Dakota badlands.']",1.696126,/lcfhmkaWqDRYTh3JD5iRPTBVcv4.jpg,"[{u'name': u'Pressman-Williams', u'id': 1461}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'Jill Jakes Production', u'id': 11535}, {u'name': u'Badlands Company', u'id': 11536}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1973-10-15,0,94,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'es', u'name': u'Espa\xf1ol'}]",Released,[u'In 1959 a lot of people were killing time. Kit and Holly were killing people.'],[u'Badlands'],False,7.5,222
False,/iZOgAvUt6q356da1sfYz1UalNO.jpg,,0,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 53, u'name': u'Thriller'}]",[u'http://www.baise-moi.co.uk/'],3134,tt0249380,200,fr,[u'Baise-moi'],"[u'Manu has lived a difficult life. Abused and violently raped, she sets off to find herself only to meet Nadine, a prostitute who has encountered one too many injustices in the world. Angry at the world, they embark on a twisted, rage-filled road trip. They choose to have sex when they please and kill when they need. Leaving a trail of mischief and dead bodies in their wake. Generating a media blitz and manhunt, soon everyone is out to capture the young fugitives.']",0.946657,/sLvsIgWMH9bV1IZnZOzY5dXKUHe.jpg,"[{u'name': u'Toute Premiere Fois', u'id': 1285}, {u'name': u'Canal+', u'id': 5358}, {u'name': u'Take One Productions', u'id': 5942}, {u'name': u'Pan Europ\xe9enne Productions', u'id': 7009}]","[{u'iso_3166_1': u'FR', u'name': u'France'}]",2000-06-28,940944,77,"[{u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",Released,[u''],[u'Baise-moi'],False,4.3,56
False,/a3nhaEkIDUSci5UtkOmchi3d4jA.jpg,,0,"[{u'id': 18, u'name': u'Drama'}]",[u''],396352,tt4778840,200,da,[u'Melon Rainbow'],"[u'A pink neon lamp and a laptop screen illuminate the semi-naked blonde girl on the bed. Her name is Melon Rainbow and she\u2019s working. During the day she has a different job, cleaning for people she has next to no contact with. A blind boy changes that. Melon Rainbow tries to help him and herself.']",0.327332,/njKGUKCGzJpUfBfQ6L9JzK4aB6L.jpg,[],[],2016-01-28,0,28,"[{u'iso_639_1': u'da', u'name': u'Dansk'}]",Released,[u''],[u'Melon Rainbow'],False,0.0,0
False,/kPKNGf3OGSdtufcdKY46ACDcstR.jpg,,0,"[{u'id': 18, u'name': u'Drama'}]",[None],410123,tt4919066,200,de,[u'Nirgendwo'],[None],0.231134,/vRUIuIlihOrg6nyMdyLmnrge55a.jpg,"[{u'name': u'Polyband', u'id': 6238}]","[{u'iso_3166_1': u'DE', u'name': u'Germany'}]",2016-10-27,0,,"[{u'iso_639_1': u'de', u'name': u'Deutsch'}]",Released,[None],[u'Nirgendwo'],False,0.0,0
False,/3MWrscwYOE33CnGTPZXOBfhFUml.jpg,,0,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}]",[u''],11446,tt0114906,200,en,[u'Welcome to the Dollhouse'],[u'An unattractive 7th grader struggles to cope with suburban life as the middle child with un-attentive parents and bullies at school.'],0.852292,/jvxLLHwpK52ZJUusd2RJv8oLHUJ.jpg,[],"[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1995-05-24,0,88,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'Not all girls want to play with dolls.'],[u'Welcome to the Dollhouse'],False,6.8,78
False,/j6OcHPiX5S72PRxmchqpYuYq2t2.jpg,"{u'backdrop_path': None, u'poster_path': None, u'id': 405332, u'name': u'OL nikki'}",0,"[{u'id': 10749, u'name': u'Romance'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10769, u'name': u'Foreign'}]",[u''],104289,tt0227156,200,ja,[u'\uff2f\uff2c\u5b98\u80fd\u65e5\u8a18\u3000\u3042\u30a1\uff01\u79c1\u306e\u4e2d\u3067'],[u'Asami Ogawa in his first leading role as an office worker with an extremely kinky private life. She not only has an affair with her boss and others in the company but also organizes women to her widower to father.'],0.16682,/uKDz8LNZEoAv4ABiGORIaHGtQ7j.jpg,"[{u'name': u'Nikkatsu', u'id': 955}]","[{u'iso_3166_1': u'JP', u'name': u'Japan'}]",1977-02-12,0,72,"[{u'iso_639_1': u'ja', u'name': u'\u65e5\u672c\u8a9e'}]",Released,[u''],[u'Erotic Diary of an Office Lady'],False,3.4,4
False,/wqcTUfjbFaAwBJF6fc2Oht5LB8c.jpg,,0,"[{u'id': 18, u'name': u'Drama'}]",[u''],35912,tt0212075,200,es,[u'Cuesti\xf3n de suerte'],"[u'In the Spanish neo-noir film Question of Luck Julio (Eduardo Noriega) is at a turning point in his life. His fish farm business has collapsed, and his attractive fiancee, Concha (Leire Berrocal) is pushing Julio to get married. But Julio seems strangely unenthusiastic about marrying into Concha\u2019s affluent family lottery business. Things get complicated when he finds a fortune in jewels...']",0.187769,/eemLotjBE2LkzGMR3DuuzfbRPSt.jpg,[],"[{u'iso_3166_1': u'ES', u'name': u'Spain'}]",1996-01-01,0,92,"[{u'iso_639_1': u'es', u'name': u'Espa\xf1ol'}]",Released,[u''],[u'Cuesti\xf3n de suerte'],False,6.0,2
False,,,0,"[{u'id': 18, u'name': u'Drama'}]",[u''],396362,tt0113590,200,it,[u'Il Labirinto dei Sensi'],"[u'Valerie, a maid of French descent (Monica Seller), comes to work for a family in Saigon of the 1930s/40s. One by one, she seduces the members of the family: the dame de la maison, the widower, young gay sonny with his friend from university, and grandpa.']",0.196934,/hjLlv1i9boodqWgR9yetBqQMrwt.jpg,"[{u'name': u'Variety Communications', u'id': 76465}]","[{u'iso_3166_1': u'IT', u'name': u'Italy'}]",1993-01-01,0,86,"[{u'iso_639_1': u'it', u'name': u'Italiano'}]",Released,[u''],[u'The Labyrinth of Love'],False,6.0,1
False,/q7POqe3WNigP29OSV6NvmwUNWTi.jpg,,10000000,"[{u'id': 27, u'name': u'Horror'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 878, u'name': u'Science Fiction'}]",[u'http://detentionmovie.com/'],68684,tt1701990,200,en,[u'Detention'],"[u""As a killer named Cinderhella stalks the student body at the high school in Grizzly Lake, a group of co-eds band together to survive while they're all serving detention.""]",0.281361,/jtsgmnPGpWeqU1Hy4yLJlQiOpHx.jpg,"[{u'name': u'Detention Films', u'id': 21125}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2011-03-16,0,93,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'Cancel Your Future'],[u'Detention'],False,5.8,103
False,/uAhfAibtOmWhyXGMrSj6OKueRQ0.jpg,,0,"[{u'id': 80, u'name': u'Crime'}, {u'id': 27, u'name': u'Horror'}, {u'id': 878, u'name': u'Science Fiction'}, {u'id': 53, u'name': u'Thriller'}]",[u''],35919,tt0047960,200,en,[u'Creature with the Atom Brain'],[u'A gangster enlists a mad Nazi scientist to create an army of atomic zombies.'],0.156762,/elQRBB7j9Ew69F2j5oVK8WncROP.jpg,"[{u'name': u'Clover Productions', u'id': 3458}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1955-07-01,0,69,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'Here is horror that can happen NOW... TO YOU!'],[u'Creature with the Atom Brain'],False,5.3,7
False,/9iljZPGQH90bZw6rLBp7s77doK8.jpg,,0,"[{u'id': 99, u'name': u'Documentary'}]",[u''],265297,tt3674140,200,fr,[u'Le sel de la terre'],"[u""During the last forty years, the photographer Sebasti\xe3o Salgado has been travelling through the continents, in the footsteps of an ever changing humanity. He has witnessed the major events of our recent history ; international conflicts, starvations and exodus\u2026 He is now embarking on the discovery of pristine territories, of the wild fauna and flora, of grandiose landscapes : a huge photographic project which is a tribute to the planet's beauty. Sebasti\xe3o's Salgado's life and work are revealed to us by his son, Juliano, who went with him during his last journeys, and by Wim Wenders, a photographer himself.""]",0.297944,/bIZg6buSX7bMsfohLEiAb17JJjw.jpg,"[{u'name': u'R\xe9gion Ile-de-France', u'id': 11246}, {u'name': u'Decia Films', u'id': 37048}, {u'name': u'Amazonas Images', u'id': 72677}, {u'name': u'Solares Fondazione delle arti', u'id': 72678}, {u'name': u'Maison Europ\xe9enne de la Photographie', u'id': 72679}, {u'name': u'Servi\xe7io Social do Com\xe9rcio', u'id': 72680}, {u'name': u'Secretaria de Estado de Cultura do Espirito Santo', u'id': 72681}]","[{u'iso_3166_1': u'IT', u'name': u'Italy'}, {u'iso_3166_1': u'FR', u'name': u'France'}, {u'iso_3166_1': u'BR', u'name': u'Brazil'}]",2014-09-27,1059804,109,"[{u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}, {u'iso_639_1': u'pt', u'name': u'Portugu\xeas'}, {u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'A Journey With Sebasti\xe3o Salgado'],[u'The Salt of the Earth'],False,8.0,117
False,,,0,"[{u'id': 35, u'name': u'Comedy'}]",[u''],101459,tt0065954,200,sv,[u'Kyrkoherden'],"[u""During a witch trial in the seventeenth century a woman is accused of being a witch and burned at the stake. The witch curse the village priest who pushed through the accusations and promises that her offspring will avenge her. During the Caroline the priest's son take over as vicar of the congregation, and the daughter of the witch bewitches him so that he suffers constant erection. This is off course very embarrassing for the vicar. The local women has to step in and try to set things right""]",0.318839,/yUSLtUyE6NRGSWq03FqmhOh9LhI.jpg,"[{u'name': u'Swedish Film Production (SFP)', u'id': 4862}]","[{u'iso_3166_1': u'SE', u'name': u'Sweden'}]",1970-03-29,0,92,"[{u'iso_639_1': u'sv', u'name': u'svenska'}]",Released,[u''],[u'The Lustful Vicar'],False,3.0,2
False,/4lanfBNM06OgGZmRkUyCVm780qV.jpg,"{u'backdrop_path': None, u'poster_path': None, u'id': 324909, u'name': u'LasseMaja: Samling'}",0,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}]",[u''],363607,tt4397382,200,sv,[u'LasseMajas detektivbyr\xe5 - Stella Nostra'],"[u""The sleepy little town Valleby is getting ready for the cafe owners Dino Panini's and Sara Bernard's wedding, and our popular young detectives Lasse and Maja stand ready to ensure that nothing will go wrong. But when the wedding couple's respective relatives arrive, they prove to belong to rival mafia families.""]",0.276065,/oYoWudg9jLomoRkKacn27mdOsJM.jpg,[],"[{u'iso_3166_1': u'SE', u'name': u'Sweden'}]",2015-10-16,0,70,"[{u'iso_639_1': u'sv', u'name': u'svenska'}]",Released,[u''],[u'LasseMajas detektivbyr\xe5 - Stella Nostra'],False,5.0,1
False,/A3tzNsvhFAZYzN9T6MoaJ76cgPV.jpg,"{u'backdrop_path': None, u'poster_path': None, u'id': 350836, u'name': u'Dark Planet Collection'}",36500000,"[{u'id': 28, u'name': u'Action'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 878, u'name': u'Science Fiction'}, {u'id': 53, u'name': u'Thriller'}]",[u'http://oostrov.ru'],16911,tt0972558,200,ru,[u'Obitaemyy Ostrov'],"[u'On the threshold of 22nd century, furrowing the space, protagonist from the Free Search Group makes emergency landing on an unknown planet where he must stay. People who are living on this planet have remained at the stone level of the 20th century, with its social problems, miserable ecology and shaky world..']",0.59298,/fcMr2HsJVvHU8ZuNWNDSII03ngT.jpg,"[{u'name': u'Art Pictures Studio', u'id': 3451}, {u'name': u'Non-Stop Productions', u'id': 5630}, {u'name': u'Telekanal STS', u'id': 22691}, {u'name': u'Premiere Stealth Rights', u'id': 46831}]","[{u'iso_3166_1': u'RU', u'name': u'Russia'}]",2008-12-18,21834845,115,"[{u'iso_639_1': u'ru', u'name': u'P\u0443\u0441\u0441\u043a\u0438\u0439'}]",Released,[u''],[u'The Inhabited Island'],False,5.1,14
False,/pDloTaY8j9RfCJjWc5ObW7fPu3j.jpg,,20000000,"[{u'id': 28, u'name': u'Action'}]",[u'http://www.bastilledayfilm.co.uk'],333669,tt2368619,200,en,[u'Bastille Day'],"[u'Michael Mason is an American pickpocket living in Paris who finds himself hunted by the CIA when he steals a bag that contains more than just a wallet. Sean Briar, the field agent on the case, soon realises that Michael is just a pawn in a much bigger game and is also his best asset to uncover a large-scale conspiracy.']",1.912619,/8QcOMU8vFSInSJ1kE7Naor7L2vM.jpg,"[{u'name': u'StudioCanal', u'id': 694}, {u'name': u'TF1 Films Production', u'id': 3823}, {u'name': u'Canal+', u'id': 5358}, {u'name': u'Vendome Pictures', u'id': 7460}, {u'name': u'Anonymous Content', u'id': 10039}, {u'name': u'Anton Capital Entertainment (ACE)', u'id': 20664}, {u'name': u'Amazon Prime Instant Video', u'id': 58773}]","[{u'iso_3166_1': u'LU', u'name': u'Luxembourg'}, {u'iso_3166_1': u'FR', u'name': u'France'}, {u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2016-04-22,14397593,92,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",Released,[u'With law comes disorder'],[u'Bastille Day'],False,6.0,219
False,/s4jXTKQrnELECMQy1INNYnmcM8i.jpg,,4000000,[],[u'http://www.elamericanothemovie.com'],265312,tt3181400,200,en,[u'El Americano: The Movie'],"[u'Cuco, a mexican parrot, goes on an adventure from Mexico to Hollywood in order to get help from El Americano, a famous superhero from TV, against an evil band of birds trying to take control of his family\u2019s beloved circus.']",0.461701,/tUYvquQI54QO7ju1zGuOnAC7FpF.jpg,"[{u'name': u'Animex', u'id': 4994}, {u'name': u'Olmos Productions', u'id': 8847}]","[{u'iso_3166_1': u'MX', u'name': u'Mexico'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2016-01-29,0,97,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'es', u'name': u'Espa\xf1ol'}]",Released,[u''],[u'El Americano: The Movie'],False,1.0,3
False,/7DR2Aaj0JTnpLaOn2juPJpEBwef.jpg,"{u'backdrop_path': u'/pdeV9HC6ECDvUfICMWeMHvWsCIa.jpg', u'poster_path': u'/b941y7oiWBXJZaoWemW4exlpDxf.jpg', u'id': 87250, u'name': u'Bambi Collection'}",858000,"[{u'id': 16, u'name': u'Animation'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10751, u'name': u'Family'}]",[u''],3170,tt0034492,200,en,[u'Bambi'],"[u""The animated story of Bambi, a young deer hailed as the 'Prince of the Forest' at his birth. As Bambi grows, he makes friends with the other animals of the forest, learns the skills needed to survive, and even finds love. One day, however, the hunters come, and Bambi must learn to be as brave as his father if he is to lead the other deer to safety.""]",2.36451,/laABfcpEKweQsaZwCWzmGNUpij9.jpg,"[{u'name': u'Walt Disney Productions', u'id': 3166}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1942-08-08,267447150,70,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'A great love story.'],[u'Bambi'],False,6.7,971
False,/eMS4PZJ9uu462khPtJr3RhPzqcY.jpg,,6000000,"[{u'id': 10752, u'name': u'War'}, {u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}, {u'id': 53, u'name': u'Thriller'}]",[u'http://www.glorious39-movie.com/'],35939,tt1319694,200,en,[u'Glorious 39'],"[u'A mysterious tale set around a traditional British family on the eve of World War Two. Oblivious to the looming shadow of World War II, the wealthy Keyes maintain a confident fa\xe7ade in the British countryside until daughter Anne becomes an unexpected pawn. Her accidental discovery of secret recordings creates a rift in the family.']",0.388418,/v8HNMSlCCT0eHmnuFAsw1671EL1.jpg,"[{u'name': u'BBC Films', u'id': 288}, {u'name': u'UK Film Council', u'id': 2452}, {u'name': u'Quickfire Films', u'id': 4186}, {u'name': u'Magic Light Pictures', u'id': 5644}, {u'name': u'Talkback Thames', u'id': 5645}, {u'name': u'Screen East Content Investment Fund', u'id': 51546}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}]",2009-11-20,0,129,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u''],[u'Glorious 39'],False,5.0,28
False,/k86wUuUvPVZvM3zwxEhImpfyLq0.jpg,,75000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}, {u'id': 10749, u'name': u'Romance'}]",[u''],3172,tt0219965,200,en,[u'Bandits'],"[u""Two bank robbers fall in love with the girl they've kidnapped.""]",0.667415,/3wTzOr0CekiBJZL7ZiNE2y2H16N.jpg,"[{u'name': u'Cheyenne Enterprises', u'id': 890}, {u'name': u'Epsilon Motion Pictures', u'id': 1171}, {u'name': u'Empire Pictures', u'id': 1212}, {u'name': u'Metro-Goldwyn-Mayer (MGM)', u'id': 8411}, {u'name': u'Hyde Park Entertainment', u'id': 13816}, {u'name': u'Baltimore Spring Creek Productions', u'id': 16061}, {u'name': u'Lotus Pictures', u'id': 52944}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2001-10-12,67631903,123,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,"[u""Two's Company, Three's A Crime.""]",[u'Bandits'],False,6.1,245
False,/lGW3oudlGnRmCrPzExD66iU1TvW.jpg,,0,"[{u'id': 28, u'name': u'Action'}, {u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10769, u'name': u'Foreign'}, {u'id': 53, u'name': u'Thriller'}]",[u''],3173,tt0263101,200,th,[u'Bangkok Dangerous'],[u'The movie is about a deaf-mute hitman and his partner. Trouble begins when he starts a relationship with a young woman.'],0.39029,/tJngLwxlLcFYndYPvf2wLZlAPAd.jpg,"[{u'name': u'Film Bangkok', u'id': 1240}, {u'name': u'Pang Bros.', u'id': 87466}]","[{u'iso_3166_1': u'TH', u'name': u'Thailand'}]",1999-11-01,0,105,"[{u'iso_639_1': u'th', u'name': u'\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22'}]",Released,[u''],[u'Bangkok Dangerous'],False,6.3,13
False,/7JGNjJs9n9G9XVx8MYQYRuShroS.jpg,"{u'backdrop_path': u'/90swgL2ZoOghyWwdm6cZGomBgBc.jpg', u'poster_path': u'/2vg1zaQWGxuL6BJWfdtHZnjkzR0.jpg', u'id': 353792, u'name': u'Garage Sale Mystery Collection'}",0,"[{u'id': 10770, u'name': u'TV Movie'}, {u'id': 9648, u'name': u'Mystery'}]",[u''],396390,tt5672502,200,en,[u'Garage Sale Mystery: The Novel Murders'],"[u""Jennifer Shannon is a garage sale shopping expert whose sharp observation skills allow her to uncover valuable antiques, as well as help her local police department solve mysteries. Jennifer is asked to make a home delivery for a customer, but she finds the recipient has been murdered. Jennifer soon realizes that the victim's cold-blooded demise is a re-enactment of a murder in a classic mystery novel.""]",0.57117,/A38Bg6Ly0L1B3VoHaOwGXmTqWi.jpg,[],[],2016-06-05,0,84,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,[u''],[u'Garage Sale Mystery: The Novel Murders'],False,6.3,4
False,/3xmKw9OSbUrg7GCyhvpMuAXLjRh.jpg,,11000000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 10752, u'name': u'War'}]",[u''],3175,tt0072684,200,en,[u'Barry Lyndon'],"[u'In the Eighteenth Century, in a small village in Ireland, Redmond Barry is a young farm boy in love with his cousin Nora Brady. When Nora engages to the British Captain John Quin, Barry challenges him for a duel of pistols. He wins and escapes to Dublin, but is robbed on the road. Without any other alternative, Barry joins the British Army to fight in the Seven Years War.']",1.709036,/cGr3Psreme0J3OaM1ZOEngfw2BR.jpg,"[{u'name': u'Hawk Films', u'id': 88}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'Peregrine', u'id': 11272}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",1975-12-18,20000000,184,"[{u'iso_639_1': u'de', u'name': u'Deutsch'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}, {u'iso_639_1': u'en', u'name': u'English'}]",Released,[u'At long last Redmond Barry became a gentleman - and that was his tragedy.'],[u'Barry Lyndon'],False,7.5,378
False,/zIunndG2AYbZ7CIAwNb6SOkOb7A.jpg,"{u'backdrop_path': u'/gKpdj5aKtxrAoAbJJ3EtBZHcsyP.jpg', u'poster_path': u'/rKlCCB5PXnrZmL0KkmpfhWcx0kB.jpg', u'id': 16302, u'name': u'Battle Royale Collection'}",0,"[{u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 12, u'name': u'Adventure'}]",[u''],3176,tt0266308,200,ja,[u'\u30d0\u30c8\u30eb\u30fb\u30ed\u30ef\u30a4\u30a2\u30eb'],"[u'In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.']",1.922537,/z6T5IKFySVPfo2OIk41VkIkOznL.jpg,"[{u'name': u'Nippon Shuppan Hanbai (Nippan) K.K.', u'id': 3032}, {u'name': u'GAGA', u'id': 3656}, {u'name': u'WoWow', u'id': 5073}, {u'name': u'AM Associates', u'id': 11538}, {u'name': u'Kobi Co.', u'id': 11539}, {u'name': u'MF Pictures', u'id': 11540}]","[{u'iso_3166_1': u'JP', u'name': u'Japan'}]",2000-12-16,0,114,"[{u'iso_639_1': u'ja', u'name': u'\u65e5\u672c\u8a9e'}]",Released,[u'Could you kill your best friend?'],[u'Battle Royale'],False,7.3,762
False,/tYQEmHfN1aTO7NrD0tQdEW3822s.jpg,"{u'backdrop_path': u'/gKpdj5aKtxrAoAbJJ3EtBZHcsyP.jpg', u'poster_path': u'/rKlCCB5PXnrZmL0KkmpfhWcx0kB.jpg', u'id': 16302, u'name': u'Battle Royale Collection'}",9000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 53, u'name': u'Thriller'}]",[u''],3177,tt0338763,200,ja,[u'Batoru rowaiaru II: Chinkonka'],"[u'It\'s three years after the events of the original Battle Royale, and Shuya Nanahara is now an internationally-known terrorist determined to bring down the government. His terrorist group, Wild Seven, stages an attack that levels several buildings in Tokyo on Christmas Day, killing 8000 people. In order for the government to study the benefits of ""teamwork"", the new students work in pairs, with their collars electronically linked so that if one of them is killed, the other dies as well. They must kill Nanahara in three days - or die.']",0.485838,/dVYmlZDkjx0KEAut0QYspNbQr8h.jpg,"[{u'name': u'Fukasaku-gumi', u'id': 1352}]","[{u'iso_3166_1': u'JP', u'name': u'Japan'}]",2003-07-05,0,155,"[{u'iso_639_1': u'ja', u'name': u'\u65e5\u672c\u8a9e'}]",Released,[u''],[u'Battle Royale II: Requiem'],False,4.8,85
